osm_id,osm_type,nombre,amenity,healthcare,lat,lon
7387098571,node,Hospital Seccional Anibal Rabaglino - Punta De Los Llanos,hospital,hospital,-30.154315,-66.547886
7387098572,node,Hospital Seccional Pagancillo,hospital,hospital,-29.543745,-68.1019479
7387098573,node,Hospital Zonal Luis Agote - Chamical,hospital,hospital,-30.365881,-66.317415
7387098574,node,Hospital Seccional Victor Pedernera Vichigasta,hospital,hospital,-29.496066,-67.502367
7387098575,node,Hospital Distrital Guandacol,hospital,hospital,-29.526549,-68.5655864
7387098576,node,Hospital Distrital Jose Francisco De La Vega - Tama,hospital,hospital,-30.5058571,-66.529373
7387098577,node,Hospital Zonal San Nicolas - Aimogasta,hospital,hospital,-28.5580258,-66.7927335
7387098578,node,Hospital Seccional Teresa De La Cruz Herrera - Sanagasta,hospital,hospital,-29.282381,-67.020181
7387098579,node,Hospital Distrital Portezuelo,hospital,hospital,-30.8366781,-66.7061126
7387098580,node,Establecimiento Sanitario Distrital Hospital De Chumbicha Dr. Roberto Ramon Carro,hospital,hospital,-28.8541761,-66.2393212
7387098581,node,Hospital Distrital Dr. Jose Florencio Rios - Pituil,hospital,hospital,-28.578297,-67.4671935
7387098582,node,Hospital Seccional Sañogasta,hospital,hospital,-29.321341,-67.601234
7387098583,node,Establecimiento Sanitario Distrital Hospital De Saujil,hospital,hospital,-28.174043,-66.213357
7387098584,node,Hospital Distrital Villa Castelli,hospital,hospital,-29.0127521,-68.2258404
7387114985,node,Hospital Seccional Santa Rosa De Lima - Patquia,hospital,hospital,-30.04704,-66.881563
7404158662,node,Hospital Doctor Juan A Fernandez,hospital,hospital,-25.437007,-66.295153
7404158672,node,Hospital La Poma,hospital,hospital,-24.7253039,-66.200113
7409733232,node,P.S. Untavi (1er Nivel),hospital,hospital,-18.6558357,-67.3549519
7418207148,node,C.S. Toledo (1er Nivel),hospital,hospital,-18.180793,-67.4068334
7427995646,node,P.S. San Pedro de Challacollo,hospital,hospital,-18.0779657,-67.2397869
7439993830,node,C.S.C.I. Cataza Ancaravi,hospital,hospital,-18.4028194,-67.7540855
7455367979,node,C.S. Corque San Juan Bautista,hospital,hospital,-18.3506318,-67.6814934
7472622477,node,C.S. Opoqueri,hospital,hospital,-18.5400713,-67.9034949
7477291882,node,Posta Rural El Coguil,doctors,hospital,-34.2311304,-71.892135
7502004804,node,Sanatorio San Carlos S.A,hospital,hospital,-41.1324686,-71.3207061
7693322182,node,Sin nombre,hospital,hospital,-17.3959363,-66.1547914
7722128589,node,Low Price,hospital,hospital,-33.1632286,-66.3157586
7732138394,node,Posta de Salud Rural Casa de Pesca,doctors,hospital,-42.564296,-72.8243914
7732138397,node,Posta de Salud Rural,doctors,hospital,-42.5168428,-72.7201245
7732138399,node,Posta de Salud Rural Buill,doctors,hospital,-42.4019617,-72.7178462
7732138401,node,Posta de Salud rural,doctors,hospital,-42.3172271,-72.7861068
7732138405,node,Posta de Salud Rural,doctors,hospital,-42.2518971,-72.7445722
7732138407,node,Posta de Salud Rural,doctors,hospital,-42.224413,-72.6906963
7732138411,node,Posta de Salud Rural Talcán,doctors,hospital,-42.7126384,-73.0304772
7732138415,node,Estación Médico Rural,doctors,hospital,-42.7265439,-73.0884899
7732138418,node,Posta de Salud Rural,doctors,hospital,-42.6749983,-73.0805877
7778416398,node,Hospital,hospital,,-32.665219,-66.4500251
7823629389,node,P.S. Huntuta,hospital,hospital,-17.5222129,-67.3259935
7828811404,node,P.S. Río San Pablo,hospital,hospital,-21.6087,-66.7628071
7862962648,node,P.S. Cruz de Huayllamarca,hospital,hospital,-18.7400665,-67.7553504
7903572642,node,Hospital de Día Esperanza,hospital,,-41.1498108,-71.3054352
7907172883,node,Hospital Teodoro J. Schestakow,hospital,hospital,-34.6204332,-68.3255308
8017937686,node,C.S.A. Santiago de Llallagua,hospital,hospital,-17.0241577,-68.2052507
8162398586,node,DocDoc,clinic,hospital,-29.9441987,-71.2418124
8364313785,node,SAR Tierras Blancas,doctors,hospital,-29.9624394,-71.2559784
8376710457,node,Centro de Atencion Primaria de la Salud,hospital,,-33.7567254,-66.6380829
8546386650,node,Clínica OB de Temuco,hospital,hospital,-38.7402622,-72.59118
8546387513,node,Clinica BOK Temuco,dentist,hospital,-38.7402866,-72.5910314
8586833914,node,Clínica Oncológica Cido,doctors,hospital,-38.7345037,-72.6140305
8677836506,node,Posta Sewell,doctors,hospital,-34.084248,-70.3820883
8851001896,node,P.S. Canuta,hospital,hospital,-17.4216418,-68.4769989
8899596939,node,P.S. Calientes (1er Nivel),hospital,hospital,-17.012844,-66.5525862
9001902161,node,Hospital Privado del Colegio Médico de San Juan,hospital,hospital,-31.5360495,-68.5181742
9018342458,node,Hospital Materno Infantil,hospital,hospital,-18.4668882,-66.5622908
9028237693,node,Emergencias,,hospital,-17.3852439,-66.1484096
9034180336,node,Unidad de Hemodiálisis,,hospital,-17.3879114,-66.1500257
9035366542,node,Hospital Clínico Viedma,hospital,hospital,-17.3856306,-66.1484598
9035366552,node,Centro de Información Toxicológica,,hospital,-17.3852246,-66.1483222
9036505621,node,SAPU Ñuñoa,doctors,hospital,-33.4646923,-70.5896879
9085066817,node,Hospital Materno Infantil Lahuachaca,hospital,hospital,-17.3715741,-67.6849225
9107758630,node,CECOSF Cerro Estanque,doctors,hospital,-36.6092335,-72.9451428
9120756598,node,Clínica Regional Elqui,hospital,hospital,-29.9090406,-71.245236
9140610987,node,P.S. Sicaya,hospital,hospital,-17.8006499,-66.3334157
9231084935,node,Hospital del Norte,hospital,hospital,-33.2816074,-66.3446034
9310722709,node,CAPS El Simbolar,hospital,hospital,-30.5489091,-66.0196455
9450338298,node,Cardiología Infantil,hospital,centre,-32.8947534,-68.8444083
9655255545,node,C.S.Chiro K'asa,hospital,hospital,-18.2558026,-66.1908839
9696523143,node,P.S. Calazaya,hospital,hospital,-20.0968262,-66.3776196
9868607959,node,Clínica Santa Clara,hospital,hospital,-31.541761,-68.5251907
9879661981,node,Hospital Madre Obrera,hospital,hospital,-18.4365626,-66.5643932
10000636653,node,UC Christus Plaza América,hospital,hospital,-34.1729699,-70.7159458
10118777737,node,Hospital Modular de Queilén,hospital,hospital,-42.8846043,-73.4720028
10126933100,node,Consultorio Externo,hospital,hospital,-51.5791889,-72.2172448
10203068526,node,P.S. Calavillca,hospital,hospital,-18.9005651,-67.2668413
10253813997,node,Instituto de Seguridad del Trabajo,hospital,hospital,-40.570336,-73.1372982
10316010532,node,P.S. San Antonio Sirarani,hospital,hospital,-17.1561467,-67.0853538
10568655992,node,SAR (Servicio de urgencia de Alta Resolución) Ancud,hospital,hospital,-41.866029,-73.8162828
10578321107,node,P.S. Rio Seco,hospital,hospital,-21.9967233,-66.3318787
10597930933,node,Hospital de El Bolsón,hospital,hospital,-41.965466,-71.5337125
10674286974,node,Zona Sanitaria IV,hospital,hospital,-40.158833,-71.3563734
10688802744,node,Posta de Salud Rural La Tirana,doctors,hospital,-20.3343573,-69.65991
10689590586,node,P.S. Chachacomani,hospital,hospital,-18.3548625,-68.9472573
10708012388,node,C.S.A. Okoruro,hospital,hospital,-17.8670297,-68.7592999
10738771014,node,Clínica de Imágenes del Sur,hospital,hospital,-38.9056796,-70.0673012
11011288125,node,P.S. Bella Vista,hospital,hospital,-19.7991097,-68.5499284
11011611092,node,P.S. Sejcihua,hospital,hospital,-20.1169516,-68.3016895
11034847016,node,P.S. Condor Iquiña,hospital,hospital,-17.4214288,-69.0416679
11048835240,node,P.S. Jancko Marca Sipa,hospital,hospital,-17.1396135,-68.6484769
11071588342,node,CECOSF Tubul,doctors,hospital,-37.2315007,-73.4401238
11079213646,node,C.S.A. Villa El Carmen,hospital,hospital,-17.0601088,-68.1468487
11080224237,node,C.S.I. Carlos Palenque A. de Topohoco,hospital,hospital,-17.1709946,-68.239684
11085008699,node,C.S.A. Quilloma,hospital,hospital,-17.2278241,-68.1243662
11108814605,node,C.S. San Pedro De Curahuara,hospital,hospital,-17.6553242,-68.0485429
11113008587,node,C.S.I. Mollebamba,hospital,hospital,-17.7415001,-67.8300656
11121199619,node,P.S. Huacanapi,hospital,hospital,-17.8613344,-68.0397677
11128879769,node,P.S. Amachuma,hospital,hospital,-17.6279629,-67.3976636
11134235611,node,COSAM Ñuble,doctors,hospital,-36.6080845,-72.095678
11145564953,node,P.S. Machacamarca,hospital,hospital,-17.4516606,-67.5960816
11172535584,node,CESFAM Padre Orellana,clinic,hospital,-33.4663653,-70.6297342
11176586923,node,CESFAM Santa Rosa,clinic,hospital,-38.7344197,-72.572141
11176879520,node,SAPU Doctor Arturo Albertz,doctors,hospital,-33.433265,-70.7317512
11176966755,node,SAPU Garín,doctors,hospital,-33.4303667,-70.7145094
11207915544,node,SAPU Pedro Aguirre Cerda,doctors,hospital,-29.9162271,-71.2187116
11210257722,node,SAR La Estrella,doctors,hospital,-33.437983,-70.7498901
11210283891,node,SAPU La Reina,doctors,hospital,-33.442633,-70.544492
11210287454,node,SAPU Santa Anita,doctors,hospital,-33.4394001,-70.7095636
11210327709,node,SAPU José Alvo,doctors,hospital,-33.5571327,-70.5822792
11210389096,node,CECOSF Andacollo,doctors,hospital,-33.4376288,-70.6062704
11210392480,node,CECOSF Martín Henríquez,doctors,hospital,-33.4988877,-70.6328255
11210403883,node,CECOSF Plaza México,doctors,hospital,-33.4440122,-70.6961471
11225380268,node,Centro Clínico Los Olivos,clinic,hospital,-17.3777098,-66.176356
11226765187,node,Hospital de Queilén,hospital,hospital,-42.890339,-73.4732916
11338795861,node,Hospital Clínico Metropolitano El Carmen Doctor Luis Valentín Ferrada,hospital,hospital,-33.5179175,-70.775111
11373949566,node,Escuela Municipal de Guindo Alto,hospital,hospital,-34.667905,-71.2972185
11373960743,node,Colegio San Gregorio,hospital,hospital,-34.6543617,-71.2580144
11373983707,node,Escuela Municipal de Rincón de Yaquil,hospital,hospital,-34.5613429,-71.4758876
11412741329,node,Hospital Rural Trevelin,hospital,hospital,-43.0915399,-71.4636191
11752157766,node,Puesto Sanitario Rosario,hospital,hospital,-18.6661053,-67.5491795
11845298408,node,P.S. Relave,hospital,hospital,-21.8172121,-66.7413028
11845585654,node,P.S. Kollpani,hospital,hospital,-22.0243801,-66.7861491
11867543773,node,CAPS Virgen del Valle (provincial),hospital,hospital,-46.4507067,-67.5109133
11875237606,node,P.S. Tasna,hospital,hospital,-20.6194583,-66.1858193
11933982603,node,Cruz Roja Requinoa,hospital,hospital,-34.2843801,-70.8166319
11933982614,node,Centro Comunitario de Rehabilitación,hospital,,-34.282831,-70.8154571
11962923111,node,CIS Chicote Grande La Aguada,hospital,hospital,-17.3117974,-66.8698849
11972837119,node,Salud Lourdes,hospital,,-33.0296677,-71.5620989
12023859166,node,Caja Nacional de Salud Agua de Castilla,hospital,hospital,-17.979638,-67.1281858
12031529212,node,Hospital Tomás Perón,hospital,hospital,-30.2160631,-69.1471392
12040274069,node,Caja Nacional de Salud Agua de Castilla,hospital,hospital,-17.979638,-67.1281857
12089810261,node,Puesto Sanitario Rincon de Lobos,hospital,hospital,-42.1023257,-71.5282744
12171001854,node,Centro de Salud de Costa de Araujo,hospital,hospital,-32.7556578,-68.3955196
12184281725,node,Clinica El Castaño - Consultorios Externos,clinic,hospital,-31.5321308,-68.5117587
12186032594,node,CAPS n°8 1ro de mayo,hospital,hospital,-33.3109585,-66.388718
12244136247,node,Emergencias Médicas,hospital,,-31.5400048,-68.5128191
12244136769,node,Consultorios Externos,hospital,,-31.5391274,-68.5142277
12244158780,node,Hospital de Niños Doctor Juan Carlos Navarro,hospital,,-31.5384716,-68.5133836
12244158781,node,Hospital Doctor Guillermo Rawson,hospital,hospital,-31.5394128,-68.5132342
12342752204,node,Hospital Municipal,hospital,,-27.7127898,-67.136619
12507150355,node,CECOSF Aurora,doctors,hospital,-35.493666,-71.5273671
12582551978,node,Cemec,hospital,hospital,-31.5531878,-68.5299564
12690293217,node,C.S. San Pedro de Quemes,hospital,hospital,-20.7472525,-68.050649
12697379522,node,P.S. Santiago de Agencha,hospital,hospital,-20.5867867,-67.6826116
12763038701,node,Centro Modular Sanitario 34,hospital,,-54.5079974,-67.1908107
12796253932,node,C.S.I. Chipaya,hospital,hospital,-19.0404674,-68.0895604
13104391194,node,Hospital de Gualjaina,hospital,,-42.7240777,-70.5373724
13190190705,node,C.S. Vichajlupe,hospital,hospital,-19.252994,-66.7509061
13196924030,node,C.S. de Sevaruyo,hospital,hospital,-19.3625046,-66.8627897
13196924031,node,P.S. Tusqui,hospital,hospital,-19.3842798,-67.023669
13196924068,node,P.S. Vichaj Lupe,hospital,hospital,-19.254662,-66.7538639
13196924091,node,P.S. Castilla Huma,hospital,hospital,-19.1399538,-66.7139785
13196924092,node,C.S. San Pedro de Condo,hospital,hospital,-19.0442786,-66.746367
13196924093,node,C.S. Huari,hospital,hospital,-19.0111662,-66.7765565
13233703471,node,Hospital de Kami (2do Nivel),hospital,hospital,-17.3819112,-66.8177929
13240663542,node,Policlinico CNS Atocha,hospital,hospital,-20.9345896,-66.2210819
13271160707,node,Cruz Roja Chilena,hospital,hospital,-32.7873849,-71.5273227
13334503624,node,P.S. Humamarca,hospital,hospital,-18.2599657,-67.9315616
13335219304,node,C.S.C.I. Choquecota,hospital,hospital,-18.0972106,-67.8967523
13348657388,node,P.S. Lagunas,hospital,hospital,-18.2239287,-68.9371987
13446918204,node,Centro de Salud Alota,hospital,,-21.4019379,-67.6000437
13457038649,node,Sala de Rehabilitación,doctors,hospital,-42.9183016,-72.7109151
13583402307,node,Sin nombre,hospital,,-29.5411859,-68.0969291
13593419408,node,Posta Médica Pargua,hospital,hospital,-41.7911283,-73.4600852
13609416801,node,SAPU Pablo Hurtado,hospital,hospital,-41.4749698,-72.9846177
13624446872,node,C.S.I. Avaroa,hospital,hospital,-18.8736828,-67.5010977
13630658114,node,P.S. Villa Esperanza,hospital,hospital,-18.6943336,-67.796223
13635209697,node,P.S. San Antonio de Nor Kala,hospital,hospital,-18.4224048,-67.9653229
13643533664,node,P.S. Pomata,hospital,hospital,-18.3440844,-67.928314
13644659407,node,C.S.C.I. Belen de Andamarca,hospital,hospital,-18.8165019,-67.6387786
13650371949,node,C.s. Llave Mayu (Arbieto),hospital,hospital,-17.4864768,-66.0952783
13656335732,node,P.S. San Antonio de Lipez,hospital,hospital,-21.7740303,-66.8716662
13656915377,node,P.S. Polulos,hospital,hospital,-21.5053263,-66.6716113
13740854565,node,"Unidad Materno Fetal de Alto Riesgo, Obstétrico y Neonatología",,hospital,-17.3940964,-66.2062094
13740854566,node,Unidad Neurocirugía,,hospital,-17.3939459,-66.2050507
13740866381,node,Unidad Imagenología,,hospital,-17.394085,-66.2050606
13740866384,node,Unidad Nutrición,,hospital,-17.393932,-66.2057478
13740866394,node,Unidad Materno-Infantil,,hospital,-17.3934419,-66.2063471
13740866404,node,Laboratorio Clínico,,hospital,-17.3940885,-66.2052158
13746913012,node,Unidad Patología,,hospital,-17.3941018,-66.2054913
13746913016,node,Morgue,,hospital,-17.3942737,-66.2055221
13746913023,node,Unidad Hemodiálisis,,hospital,-17.3942689,-66.2050715
13746913024,node,Unidad Medicina Física y Rehabilitación,,hospital,-17.3942457,-66.2052289
13751446606,node,Hospital de Dia,doctors,hospital,-42.4701982,-73.7713584
13950561025,node,Sin nombre,hospital,hospital,-38.7349436,-72.6011788
13951234372,node,C.S. Amayapampa,hospital,hospital,-18.4849281,-66.387302
13953183872,node,Instituto Gastroenterológico Boliviano-Japonés,hospital,hospital,-17.386319,-66.1491126
13967294682,node,Hospital del Niño Manuel Ascencio Villarroel,hospital,hospital,-17.3868127,-66.1488114
23393396,way,Hospital Clínico de la Fuerza Aérea de Chile Doctor Raúl Yazigi,hospital,hospital,-33.3964354,-70.5471208
23672826,way,Hospital de la Dirección de Previsión de Carabineros,hospital,hospital,-33.4166889,-70.5278258
31926304,way,Clínica UC San Carlos de Apoquindo,hospital,hospital,-33.4005251,-70.5086486
36977066,way,Clínica Las Condes,hospital,hospital,-33.3845465,-70.5305676
36977067,way,Clínica Tabancura,hospital,hospital,-33.3820224,-70.535363
37356304,way,Clínica Santa María,hospital,hospital,-33.4325853,-70.6286429
40034281,way,Hospital Doctor Gustavo Fricke,hospital,hospital,-33.029696,-71.5421376
41391269,way,Complejo Hospitalario Sótero del Río,hospital,hospital,-33.5765765,-70.57933
41391275,way,Hospital Doctor Luis Tisné,hospital,hospital,-33.5003414,-70.5790405
41764746,way,Hospital del Trabajador,hospital,hospital,-33.4431764,-70.6326985
47202851,way,Hospital de Pichilemu,hospital,hospital,-34.3867722,-72.0136189
51706463,way,Hospital Curacautín,hospital,,-38.4392618,-71.8913313
51834354,way,Clínica Alemana de Osorno,hospital,hospital,-40.5836997,-73.12039
55728770,way,Centro Modular Sanitario N°16,hospital,hospital,-40.1573441,-71.3573578
56177886,way,Hospital Metropolitano,hospital,hospital,-33.4188594,-70.6051128
61958225,way,Hospital Zonal Eleazar Herrera Motta - Chilecito,hospital,hospital,-29.168822,-67.4876691
85361712,way,CDT La Serena - Centro de Diagnóstico y Tratamiento Hospital de La Serena,hospital,hospital,-29.9094916,-71.2476487
85504942,way,Hospital San Juan de Dios de La Serena,hospital,hospital,-29.9082769,-71.2489749
93508922,way,Hospital Regional Malargüe,hospital,hospital,-35.4752838,-69.5895163
95999705,way,"Hospital Pediátrico ""Doctor Humberto Notti""",hospital,hospital,-32.8981833,-68.8044639
96558616,way,Hospital General San Juan de Dios,hospital,hospital,-17.9756718,-67.113935
96772193,way,Hospital de Los Lagos,hospital,,-39.8629908,-72.8100407
97875834,way,Hospital Presidente Carlos Ibáñez del Campo de Linares,hospital,hospital,-35.8443085,-71.5910858
98034818,way,Hospital San José de Melipilla,hospital,hospital,-33.6797804,-71.186818
99264774,way,Clinica de Puerto Varas,hospital,,-41.3191834,-72.9913073
103510709,way,Hospital de Ovalle Doctor Antonio Tirado Lanas,hospital,hospital,-30.5996236,-71.2000879
103593736,way,Hospital Militar de Santiago,hospital,hospital,-33.4501596,-70.5375866
103648187,way,Clínica Río Blanco,hospital,hospital,-32.846065,-70.5861346
103687709,way,Hospital Doctor Ricardo Valenzuela Sáez de Rengo,hospital,hospital,-34.4110211,-70.8529357
103924836,way,Hospital San Juan de Dios Combarbala,hospital,hospital,-31.1753861,-71.0079966
104014750,way,Hopital Salamanca,hospital,hospital,-31.776387,-70.9629603
104025922,way,Hospital San Pedro Los Vilos,hospital,,-31.9155976,-71.5127787
104049301,way,Hospital San Juan de Dios de San Fernando,hospital,hospital,-34.5756894,-70.9924106
106121250,way,Hospital San Vicente de Tagua Tagua,hospital,hospital,-34.441214,-71.0808964
107969490,way,Hospital de Peñaflor,hospital,hospital,-33.6101865,-70.9037623
108261881,way,Hospital de Curepto,hospital,hospital,-35.0931315,-72.0209283
109908250,way,Clínica Biobío,hospital,hospital,-36.7889785,-73.0636592
111359823,way,Clínica Dial Vida,hospital,hospital,-27.3667748,-70.3271101
111372988,way,Hospital Regional de Copiapó San José del Carmen,hospital,hospital,-27.3737655,-70.3222655
111708175,way,Clínica Isamédica,hospital,hospital,-34.1861849,-70.7228656
111708186,way,Hospital Clínico FUSAT,hospital,,-34.1880624,-70.7204604
112370769,way,San Felipe El Real,hospital,hospital,-32.7593454,-70.7253002
112468738,way,Hospital San Juan de Dios de Los Andes,hospital,hospital,-32.8288862,-70.5966887
113308134,way,Hospital Clínico Regional Doctor Guillermo Grant Benavente,hospital,hospital,-36.8249351,-73.0382352
113509743,way,Hospital Las Higueras,hospital,,-36.7405955,-73.1093819
114874530,way,Hospital Doctor Ernesto Torres Galdames Iquique,hospital,hospital,-20.2144021,-70.1372968
115359188,way,Posta de salud rural huelquén,doctors,hospital,-33.8327766,-70.6432918
115512963,way,Santa Catalina,hospital,,-33.8123006,-70.7419339
115791276,way,CESFAM Pencahue,clinic,hospital,-35.3977556,-71.7979074
116342046,way,Hospital Dr. Leopoldo Ortega Rodríguez,hospital,hospital,-46.5415265,-71.7245959
116377773,way,Hospital de San Carlos Dr. Benicio Arzola Medina,hospital,hospital,-36.4296658,-71.959707
116394783,way,Hospital de Molina,hospital,,-35.1080043,-71.296015
116515388,way,Hospital Intercultural Kallvu Llanka de Cañete,hospital,hospital,-37.7821509,-73.3858553
116945113,way,Hospital de Quellón Doctor Eduardo Ahues,hospital,hospital,-43.1148192,-73.6171313
117148295,way,CESFAM Cabrero Lautaro Cáceres Ramos,clinic,hospital,-37.0382258,-72.3983276
121020882,way,Hospital de Mulchen,hospital,hospital,-37.7200105,-72.2406567
121138661,way,Hospital Provincial de Arauco Dr. Rafael Avaria Valenzuela,hospital,hospital,-37.4734792,-73.3480268
122274744,way,Hospital Clinico de Magallanes Doctor Lautaro Navarro,hospital,hospital,-53.1221178,-70.8963282
123041283,way,Centro de Salud Mental Comunitaria del Hospital Biprovincial Quillota,hospital,hospital,-32.8793453,-71.2574378
124777279,way,Hospital de Nancagua,hospital,hospital,-34.6495844,-71.2044001
125192571,way,Hospital de Río Bueno,hospital,hospital,-40.3348749,-72.9502896
125391491,way,Hospital de Puerto Octay,hospital,hospital,-40.9724853,-72.8831616
126614190,way,Hospital San José de Coronel,hospital,hospital,-37.0286061,-73.1360454
128031984,way,Hospital Regional de Valdivia,hospital,hospital,-39.8316668,-73.2399747
129016380,way,Hospital Universitario,hospital,hospital,-32.8677088,-68.8542138
129016386,way,Hospital Luis C. Lagomaggiore,hospital,hospital,-32.8722449,-68.8648538
133830781,way,Clínica San Lorenzo,hospital,hospital,-26.2452453,-69.6312095
134018398,way,Hospital de Purranque Doctor Juan Hepp Dubiau,hospital,hospital,-40.9138763,-73.1542458
134120503,way,Clínica RedSalud Magallanes,hospital,clinic,-53.1375498,-70.8874697
135176108,way,Hospital de Purén,hospital,hospital,-38.0386678,-73.0751692
135323749,way,Cesfam de Tongoy,clinic,hospital,-30.257798,-71.4916073
135537759,way,Clínica Alemana de Temuco,hospital,hospital,-38.7366632,-72.610734
135548253,way,Hospital Comunitario de Tocopilla Marcos Macuada,hospital,hospital,-22.0885056,-70.1926867
135783771,way,Hospital San José de Melipilla,hospital,hospital,-33.6955381,-71.2146726
136018355,way,Filial Cruz Roja Valdivia,clinic,hospital,-39.8162383,-73.2388614
138279979,way,Hospital Zonal Alvear,hospital,hospital,-45.8343754,-67.4624374
139570058,way,Hospital de Ancud,hospital,hospital,-41.8652256,-73.8235995
139762987,way,Clínica Andes Salud Puerto Montt,hospital,,-41.4773493,-72.9143978
139980446,way,Hospital de Frutillar,hospital,hospital,-41.1380647,-73.031446
144767434,way,Hospital del Cobre Salvador Allende Gossens,hospital,hospital,-22.4536466,-68.9087405
144924895,way,Hospital Base San Jose de Osorno,hospital,,-40.5879384,-73.1278727
145481478,way,Hospital Militar del Norte,hospital,hospital,-23.6666163,-70.4014957
145488014,way,Hospital Clínico Universidad de Antofagasta,hospital,hospital,-23.6591215,-70.3956536
147223050,way,Hospital Clínico Herminda Martín,hospital,hospital,-36.6096249,-72.0912283
148441624,way,Hospital de Paillaco,hospital,,-40.0715644,-72.866378
149021257,way,Hospital San Agustín de La Ligua,hospital,hospital,-32.4502966,-71.2381227
149722965,way,Consultorio/ SAPU Pedro Jauregui,doctors,hospital,-40.5729985,-73.158316
149924720,way,Hospital San Camilo,hospital,hospital,-32.7491248,-70.7093006
150120986,way,Hospital de Nueva Imperial,hospital,hospital,-38.7404086,-72.9585223
150133317,way,ACHS Clínica del Trabajador,hospital,,-36.6152857,-72.1071227
150133321,way,Clínica Andes Salud Chillán,hospital,hospital,-36.6154044,-72.1076709
150376141,way,Hospital de Futaleufú,hospital,hospital,-43.1832517,-71.8690476
150435042,way,Hospital Regional Dr. Franco Ravera Zunino,hospital,hospital,-34.1548995,-70.7665584
150951540,way,Hospital Adriana Cousiño,hospital,hospital,-32.7793102,-71.531107
151478680,way,Hospital de Puerto Saavedra,hospital,hospital,-38.7993772,-73.3926632
151514391,way,Hospital de Pitrufquén,hospital,hospital,-38.9895804,-72.6440879
154083951,way,Hospital Metropolitano El Carmen Doctor Luis Valentín Ferrada,hospital,hospital,-33.5080114,-70.7741814
155060961,way,Hospital San Luis de Buin,hospital,,-33.7345807,-70.7395648
156889147,way,Sanatorio Regional,hospital,hospital,-33.031944,-68.8777934
157653648,way,Centro de Especialidades Médicas UC,hospital,hospital,-33.4423738,-70.6399051
157755853,way,Centro Médico UC San Joaquín,clinic,hospital,-33.4970631,-70.6149034
158966573,way,Centro Regional de Hemoterapia,hospital,hospital,-32.8915271,-68.8318762
158966705,way,Fundación Escuela Medicina Nuclear (FUESMEN),hospital,hospital,-32.8914659,-68.8328249
159398359,way,Hospital Salomon Klein,hospital,hospital,-17.3829854,-66.1098554
160442271,way,Hospital Obrero N° 2,hospital,hospital,-17.394107,-66.2056963
160442273,way,Hospital Elizabeth Seton,hospital,hospital,-17.394148,-66.2039235
161293568,way,Hospital de Chañaral Doctor Jerónimo Méndez Arancibia,hospital,hospital,-26.3470782,-70.6173066
161789404,way,Hospital Santa Isabel de Lebu,hospital,hospital,-37.6102379,-73.659724
161858246,way,SAR Lautaro,doctors,hospital,-38.5262477,-72.4399919
163764107,way,Hospital Jose N. Lencinas - Godoy Cruz,hospital,hospital,-32.903421,-68.8711607
167812985,way,CESFAM Teodoro Schmidt,clinic,hospital,-38.9963727,-73.0887257
169336957,way,Hospital Militar,hospital,hospital,-32.8794343,-68.8610827
169402659,way,Hospital San Francisco de Pucón,hospital,hospital,-39.2788409,-71.9742366
169465034,way,Hospital Juan Morey,hospital,hospital,-40.2845824,-73.0760795
169499715,way,Hospital de Puerto Aysén,hospital,hospital,-45.4086188,-72.6840969
170742782,way,Hospital de Cauquenes,hospital,hospital,-35.9701353,-72.3270182
170744720,way,Hospital San Juan de Dios de Cauquenes,hospital,hospital,-35.9625894,-72.3249075
172470671,way,Cruz Roja,hospital,hospital,-53.1617699,-70.9002039
173799862,way,Hospital Doctor César Aguilar,hospital,hospital,-31.6510939,-68.2733595
174379646,way,Hospital Juana Ross de Edwards,hospital,,-33.0387065,-71.356689
174857952,way,Clínica Dental Universidad de Chile,hospital,hospital,-33.4229197,-70.6513476
175150076,way,Hospital de Gorbea,hospital,,-39.1057761,-72.6681779
178201019,way,Hospital Cruz del Norte,hospital,hospital,-22.3414947,-69.6653294
178480585,way,Hospital de Área Programa Plottier,hospital,hospital,-38.94928,-68.2283179
179080452,way,Hospital de Contulmo,hospital,,-38.0199908,-73.2319146
179194489,way,Hospital Juan G. Las Heras - Tupungato,hospital,hospital,-33.3640489,-69.1472635
180646078,way,CESFAM Doctor Osvaldo Ruz Orrego De Machalí,clinic,hospital,-34.1802141,-70.6515816
180955998,way,Hospital Español,hospital,hospital,-32.9150573,-68.8441357
181156967,way,Hospital de Victoria,hospital,hospital,-38.2343472,-72.3407567
183581546,way,Coaniquem,doctors,hospital,-23.5567883,-70.3918922
184692506,way,Hospital de San Luis,hospital,hospital,-33.2966417,-66.3192899
184699521,way,Hospital Naval de Talcahuano,hospital,hospital,-36.6912507,-73.1134981
185100546,way,Hospital Clínico Mutual de Seguridad,hospital,hospital,-33.4571245,-70.7007123
185100548,way,Clínica Bicentenario,hospital,hospital,-33.4577463,-70.7014377
186171381,way,"Centro de Salud N°91 ""Colonia de Rosas""",hospital,hospital,-33.6075291,-69.1061837
187039360,way,Sin nombre,hospital,hospital,-38.9600758,-68.0975215
187405894,way,Centro de Salud 149 Doctor Ramón Carrillo,hospital,hospital,-32.9227108,-68.8649851
188221354,way,Hospital El Carmen,hospital,hospital,-32.9275217,-68.8601306
189011024,way,Hospital de Santa Cruz,hospital,hospital,-34.6346188,-71.3571022
189422564,way,Hospital Italiano,hospital,hospital,-32.8962801,-68.8215175
